,budget,popularity,runtime,revenue,homepage_bool,belongs_to_collection_bool,en_film,procoun_num,usa_production,lang_num,released,has_tagline,cast_size,crew_size,year,month,genre_name,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,None,Romance,Science Fiction,TV Movie,Thriller,War,Western
122,1500000.0,1.961208,94.0,5585154,0,0,1,1.0,1,1.0,1,0,51.0,119.0,1990,2,"['Action', 'Comedy', 'Crime', 'Mystery', 'Thriller']",1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
123,25000000.0,8.369176,115.0,91036760,0,0,1,2.0,1,2.0,1,1,15.0,7.0,2000,3,"['Action', 'Crime', 'Thriller']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
124,7500000.0,16.376657,95.0,60722734,1,0,1,3.0,1,3.0,1,1,23.0,35.0,2009,7,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
125,40000000.0,14.622493,125.0,7400000,1,0,0,5.0,0,3.0,1,1,4.0,2.0,2008,7,"['Drama', 'War']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126,,5.695908,105.0,15500000,0,0,1,1.0,1,1.0,1,1,17.0,2.0,1978,6,"['Action', 'Adventure', 'Comedy']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,10000000.0,7.886926,111.0,12008642,0,0,1,2.0,1,1.0,1,1,16.0,59.0,2000,12,"['Horror', 'Drama', 'Thriller', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
128,18000000.0,9.929809,100.0,46201432,1,0,1,2.0,0,3.0,1,1,11.0,21.0,2005,10,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
129,2400000.0,5.230661,120.0,5731103,0,0,1,2.0,1,1.0,1,1,18.0,2.0,1996,10,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4000000.0,10.130541,90.0,9800000,1,0,1,5.0,0,1.0,1,1,23.0,13.0,2013,7,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,6000000.0,8.278079,93.0,5206,0,0,1,2.84634317862166,1,2.0,1,1,22.0,2.0,2011,1,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,,1.079975,97.0,2452566,0,0,1,1.0,1,1.0,1,0,4.0,1.0,2000,9,"['Documentary', 'History']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
133,65000000.0,11.73956,95.0,211780824,1,0,1,3.0,1,2.0,1,1,18.0,57.0,2010,11,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,10000000.0,11.840495,100.0,33000000,1,0,1,3.0,0,1.0,1,1,30.0,8.0,2007,9,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,2000000.0,1.372493,90.0,300000,0,0,1,4.0,0,1.0,1,1,9.0,19.0,2006,6,"['Adventure', 'Comedy', 'Drama']",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,,2.490032,92.0,120680,1,1,1,2.84634317862166,1,1.0,1,1,17.0,3.0,2012,5,"['Drama', 'Family']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137,9000000.0,8.888278,79.0,4350774,0,0,1,1.0,1,1.0,1,1,36.0,14.0,1994,4,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,,10.245682,93.0,3065860,1,0,1,2.0,1,1.0,1,1,9.0,45.0,2010,2,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
139,110000000.0,0.913096,133.0,407711549,0,1,1,6.0,1,3.0,1,1,31.0,28.0,2003,4,"['Adventure', 'Action', 'Science Fiction', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
140,14320000.0,0.585397,176.0,14000000,0,0,1,2.0,1,1.0,1,1,13.0,10.0,1968,7,"['Drama', 'Music', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
141,,7.008512,101.0,31466789,0,0,1,3.0,0,1.0,1,1,13.0,13.0,2003,8,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142,3500000.0,5.353826,108.0,615816,1,0,1,1.0,1,1.0,1,1,15.0,4.0,2016,1,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,18000000.0,6.675032,98.0,382174,1,0,1,1.0,1,1.0,1,1,23.0,5.0,2008,11,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,4000000.0,6.216637,108.0,11000000,0,0,1,1.0,1,1.0,1,1,13.0,22.0,1967,10,"['Horror', 'Crime', 'Thriller']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
145,,3.805811,88.0,9188,1,0,1,3.0,1,2.0,1,1,20.0,52.0,2016,12,"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
146,,10.278957,90.0,19510371,0,1,1,1.0,1,1.0,1,1,13.0,6.0,1988,3,"['Comedy', 'Crime']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,39200000.0,14.131906,126.0,86758912,1,0,0,5.0,1,4.0,1,1,45.0,62.0,2013,8,"['Action', 'Science Fiction', 'Drama']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
148,,9.322717,87.0,147214049,0,1,1,2.0,1,1.0,1,1,15.0,11.0,1992,4,"['Comedy', 'Family']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
149,25000000.0,5.405958,113.0,432274,0,0,1,9.0,1,1.0,1,1,9.0,54.0,2012,3,"['Thriller', 'Adventure', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
150,,1.178642,108.0,18,0,0,1,2.0,1,,1,1,13.0,18.0,1980,12,"['Adventure', 'Drama', 'Western']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
151,,1.279443,100.0,16905,0,0,1,3.0,1,1.0,1,0,1.0,7.0,2016,1,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,,3.520171,92.0,241,0,0,1,2.84634317862166,0,1.0,1,1,5.0,8.0,1988,1,"['Drama', 'Fantasy', 'Horror']",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
153,4000000.0,10.200398,91.0,52425855,1,0,1,4.0,1,1.0,1,1,19.0,37.0,2015,1,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,,2.620456,90.0,5091888,0,0,1,1.0,1,1.0,1,1,15.0,10.0,1983,1,"['Action', 'Crime', 'Thriller']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155,20000000.0,8.759774,72.0,109862682,0,1,1,5.0,1,1.0,1,1,12.0,9.0,2002,2,"['Adventure', 'Fantasy', 'Animation', 'Family']",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
156,3500000.0,0.768181,126.0,8262833,0,1,0,2.84634317862166,0,1.0,1,0,8.0,1.0,2005,3,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,,0.56257,94.0,447784,0,0,1,1.0,1,1.0,1,0,18.0,42.0,1994,1,"['Action', 'Adventure', 'Science Fiction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
158,63600000.0,6.047757,102.0,19412993,0,0,1,4.0,1,1.0,1,1,15.0,10.0,2000,10,"['Action', 'Drama', 'Thriller', 'Crime']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,32000000.0,7.54701,107.0,18552460,0,0,1,1.0,1,1.0,1,1,16.0,10.0,1995,2,"['Action', 'Western']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
160,3500000.0,4.456904,98.0,113783,0,0,1,2.0,1,1.0,1,1,15.0,2.0,2006,2,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,,1.319188,88.0,12277096,0,0,1,2.0,1,1.0,1,1,7.0,3.0,1988,4,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162,125000.0,10.850569,90.0,3200000,1,0,1,1.0,1,1.0,1,1,6.0,8.0,2011,9,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,9000000.0,5.997054,93.0,17096053,0,0,1,1.0,1,4.0,1,1,13.0,9.0,1998,9,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,40000000.0,9.825841,99.0,62771059,1,0,1,5.0,1,2.0,1,1,15.0,17.0,2007,4,"['Thriller', 'Horror']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
165,,0.836108,90.0,25000,0,0,1,2.84634317862166,1,1.0,1,1,5.0,4.0,1989,1,"['Fantasy', 'Action', 'Comedy', 'Science Fiction', 'Romance']",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
166,,8.802715,87.0,1723872,0,1,1,2.0,1,1.0,1,1,2.0,14.0,1982,6,"['Documentary', 'Music']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
167,19000000.0,10.966015,122.0,144216468,0,0,1,3.0,1,1.0,1,1,20.0,62.0,2005,9,"['Crime', 'Drama', 'Horror', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
168,5000000.0,6.501177,113.0,41833347,0,1,1,4.0,0,1.0,1,0,23.0,20.0,1975,5,"['Mystery', 'Comedy', 'Crime']",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,2000000.0,11.189831,95.0,24600832,0,1,1,1.0,0,1.0,1,1,18.0,13.0,1981,12,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
170,,9.021668,87.0,55600000,0,1,1,2.0,1,1.0,1,1,13.0,8.0,1985,3,"['Comedy', 'Crime']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,,5.524866,102.0,2585639,0,0,1,1.0,1,1.0,1,1,6.0,3.0,1987,10,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
172,3500000.0,8.55931,121.0,12000000,0,1,1,1.0,1,1.0,1,1,15.0,14.0,1966,2,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']",1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
173,11000000.0,8.929393,98.0,2807854,0,1,1,2.0,1,1.0,1,1,15.0,14.0,1991,8,['Adventure'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,12468389.0,6.116093,97.0,29007412,0,1,1,9.0,0,1.0,1,0,15.0,3.0,2011,10,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,38000000.0,1.406181,106.0,207283925,0,1,1,4.0,1,1.0,1,1,30.0,141.0,2001,6,"['Action', 'Crime', 'Thriller']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
176,90000000.0,5.496624,91.0,14828081,0,0,1,4.0,1,1.0,1,1,12.0,59.0,2000,1,"['Horror', 'Science Fiction', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
177,,0.060645,74.0,532654,0,0,1,1.0,1,,1,0,11.0,15.0,1997,3,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,15000000.0,14.778884,93.0,125212904,0,1,1,1.0,1,1.0,1,1,23.0,59.0,1982,10,"['Action', 'Adventure', 'Thriller', 'War']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
179,32000000.0,11.137888,133.0,156167015,1,1,1,1.0,1,2.0,1,1,24.0,19.0,1989,7,"['Adventure', 'Action', 'Thriller']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
180,30000000.0,5.844016,130.0,31148328,1,0,1,5.0,1,1.0,1,1,18.0,19.0,2008,9,"['Thriller', 'Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
181,,5.725912,119.0,20957001,0,0,1,3.0,0,1.0,1,1,9.0,6.0,2002,10,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,,10.313689,104.0,21830957,0,0,1,2.0,1,3.0,1,1,15.0,11.0,1991,5,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
183,6000000.0,9.534232,141.0,17555141,1,0,0,2.0,0,1.0,1,1,26.0,9.0,2010,9,"['Adventure', 'Drama', 'Action']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,82500000.0,9.796552,107.0,237681299,0,0,1,4.0,1,3.0,1,1,24.0,15.0,2006,6,"['Comedy', 'Drama', 'Fantasy', 'Romance']",0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
185,14000000.0,1.36737,93.0,161001698,0,0,1,1.0,1,1.0,1,0,15.0,3.0,1997,2,"['Drama', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,5000000.0,3.172765,95.0,3833507,0,1,1,1.0,0,1.0,1,1,12.0,7.0,2006,10,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,259000.0,0.722511,65.0,921000,0,0,1,1.0,1,1.0,1,0,11.0,8.0,1928,11,"['Drama', 'Mystery']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
188,180000000.0,16.088366,98.0,521311860,1,0,1,3.0,1,1.0,1,1,32.0,52.0,2008,6,"['Animation', 'Family']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,,12.017861,111.0,16337881,0,0,1,2.0,1,1.0,1,1,15.0,6.0,2014,3,"['Drama', 'Comedy']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,4000000.0,5.263187,86.0,16675000,0,1,1,3.0,1,1.0,1,1,18.0,22.0,1996,3,"['Horror', 'Thriller', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
191,40000000.0,7.271503,110.0,79700000,1,0,1,4.0,1,1.0,1,1,30.0,19.0,2012,5,"['Romance', 'Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
192,,6.395748,91.0,37915971,0,0,1,2.0,0,1.0,1,0,61.0,43.0,2016,7,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,,13.762328,90.0,13168027,0,1,1,3.0,1,2.0,1,1,15.0,11.0,1983,9,"['Action', 'Crime', 'Drama', 'Thriller']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
194,4500000.0,3.311392,97.0,744816,1,0,1,1.0,1,1.0,1,0,12.0,5.0,2009,10,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,,1.165679,96.0,115605,0,0,0,1.0,0,1.0,1,1,9.0,3.0,2008,10,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,7000000.0,0.861473,87.0,136203,0,0,1,1.0,1,2.0,1,1,8.0,3.0,1988,12,['Horror'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,60000000.0,12.915358,108.0,77920346,0,0,1,8.0,1,1.0,1,1,15.0,25.0,2006,4,"['Action', 'Thriller', 'Crime']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
198,24000000.0,3.69298,107.0,12372410,1,0,1,2.0,1,1.0,1,1,47.0,10.0,2000,4,"['Action', 'Comedy', 'Drama']",1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,12600000.0,11.695036,106.0,19054534,0,0,1,2.0,1,1.0,1,0,22.0,49.0,2014,9,"['Drama', 'Crime']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,85000000.0,10.254314,97.0,144000000,0,0,1,2.0,1,1.0,1,1,45.0,26.0,2006,12,"['Comedy', 'Family', 'Fantasy']",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
201,10000000.0,11.509677,100.0,3916303,0,0,1,3.0,1,1.0,1,1,21.0,13.0,1988,9,"['Music', 'Comedy', 'Drama', 'Romance', 'Science Fiction']",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
202,55000000.0,7.713231,91.0,110000000,0,0,1,2.0,1,1.0,1,1,17.0,13.0,2013,10,"['Animation', 'Comedy', 'Family']",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
203,75000000.0,14.302911,87.0,527068851,1,0,1,2.0,1,1.0,1,1,21.0,66.0,2007,7,"['Animation', 'Comedy', 'Family']",0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204,3200000.0,6.174699,94.0,10000000,0,0,1,1.0,1,1.0,1,1,6.0,1.0,1985,11,"['Horror', 'Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
205,2000000.0,5.396271,97.0,2801508,0,0,1,5.0,1,1.0,1,1,23.0,48.0,2015,9,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,,3.14325,105.0,1543112,0,0,1,1.0,1,1.0,1,1,15.0,16.0,1992,5,"['Crime', 'Drama', 'Thriller']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
207,15000000.0,7.024227,92.0,66000000,1,1,1,3.0,1,1.0,1,1,12.0,15.0,1995,6,"['Action', 'Adventure', 'Science Fiction', 'Family', 'Fantasy']",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
208,,8.096719,96.0,4352094,0,0,1,3.0,1,2.0,1,1,11.0,14.0,1994,4,"['Fantasy', 'Horror', 'Science Fiction']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
209,100000000.0,8.140709,136.0,108103450,0,0,1,3.0,1,1.0,1,1,16.0,123.0,2004,3,"['Western', 'Adventure']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,22000000.0,7.145784,105.0,26570463,0,0,1,2.0,1,2.0,1,1,21.0,12.0,1997,12,"['Horror', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
211,7000000.0,19.726114,124.0,470654000,1,1,1,2.0,1,1.0,1,1,29.0,28.0,1975,6,"['Horror', 'Thriller', 'Adventure']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
212,,2.011108,95.0,3418141,0,0,1,1.0,1,1.0,1,1,7.0,2.0,1993,8,"['Action', 'Comedy', 'Family']",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213,6700000.0,1.312833,143.0,31000000,0,0,0,1.0,0,1.0,1,0,20.0,22.0,2012,6,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,20000000.0,13.132127,105.0,1969193,0,0,1,2.0,1,1.0,1,1,40.0,9.0,2012,9,"['Thriller', 'Crime', 'Drama']",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
215,35000000.0,7.321172,111.0,173965010,1,0,1,3.0,1,1.0,1,1,38.0,37.0,2013,2,"['Comedy', 'Crime']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,35000000.0,6.493765,90.0,83061158,1,1,0,1.0,0,2.0,1,1,24.0,5.0,2014,8,"['Fantasy', 'Animation', 'Family']",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
217,10000000.0,11.341505,106.0,85300000,0,0,1,1.0,1,3.0,1,1,16.0,11.0,1981,6,"['Action', 'Comedy']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,,2.972928,107.0,5010362,0,1,0,3.0,0,1.0,1,0,16.0,7.0,1980,8,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2600000.0,2.203949,105.0,3166000,1,0,1,2.84634317862166,1,1.0,1,0,14.0,8.0,2004,7,['Documentary'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,12000000.0,7.216103,132.0,10652498,1,0,0,5.0,0,4.0,1,0,5.0,12.0,2009,4,"['Drama', 'History', 'War']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
221,,8.358541,97.0,754935,0,0,1,2.0,1,1.0,1,1,5.0,6.0,1992,11,"['Comedy', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,5000000.0,1.608163,98.0,31649,1,0,1,2.84634317862166,1,1.0,1,1,5.0,16.0,2010,6,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223,49000000.0,16.628427,127.0,352927224,1,1,1,3.0,1,1.0,1,1,35.0,20.0,1992,3,"['Thriller', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
224,,0.410738,53.0,500,1,0,1,2.0,1,1.0,1,0,1.0,2.0,2016,5,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,,11.478361,110.0,6585516,0,0,1,7.0,1,1.0,1,1,30.0,19.0,2003,3,"['Action', 'Adventure', 'Drama', 'History']",1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
226,50000000.0,7.668829,105.0,28931401,1,0,1,5.0,1,1.0,1,1,51.0,70.0,2011,2,"['Fantasy', 'Thriller', 'Action', 'Crime']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
227,7500000.0,8.593196,100.0,26096852,1,0,1,1.0,1,1.0,1,1,29.0,7.0,2009,10,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
228,6244087.0,11.722424,145.0,638641,0,0,1,1.0,1,3.0,1,1,44.0,34.0,1969,6,"['Adventure', 'Western']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
229,14000000.0,1.596058,139.0,2474000,0,0,1,2.0,1,1.0,1,1,14.0,4.0,1995,3,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,110000000.0,7.825072,120.0,72178895,0,0,1,7.0,1,6.0,1,1,26.0,135.0,2004,6,"['Action', 'Adventure', 'Comedy']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,800000.0,0.941994,114.0,1001437,0,0,1,2.0,1,1.0,1,1,9.0,13.0,1993,10,"['Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232,,3.74133,93.0,2225098,0,0,1,3.0,0,1.0,1,0,13.0,18.0,2013,10,"['Comedy', 'Drama']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,,0.492745,101.0,206728,0,0,1,2.84634317862166,1,1.0,1,0,0.0,3.0,2009,2,"['Western', 'Documentary']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,30000000.0,21.791111,140.0,8574339,1,0,1,6.0,1,4.0,1,1,34.0,82.0,2016,10,"['Action', 'Adventure', 'Drama', 'History']",1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,,6.183051,94.0,27297451,1,0,1,2.0,1,3.0,1,1,16.0,16.0,2007,2,"['Adventure', 'Family']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236,15000000.0,3.450402,87.0,5600000,0,1,1,3.0,1,2.0,1,0,13.0,30.0,1996,8,"['Horror', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
237,,0.619347,95.0,1622164,0,1,0,2.0,0,2.0,1,0,31.0,16.0,1978,9,['Comedy'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,22000000.0,11.945397,127.0,505000000,0,0,1,1.0,1,1.0,1,1,14.0,61.0,1990,7,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
239,20000000.0,5.270187,118.0,57588485,0,0,1,1.0,1,1.0,1,1,15.0,9.0,2002,12,"['Drama', 'Romance', 'Comedy', 'Music']",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
240,,2.592927,102.0,5790448,0,0,1,2.0,1,1.0,1,1,7.0,17.0,1997,10,"['Action', 'Drama']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,70000000.0,6.660309,88.0,18662027,1,0,1,2.0,1,1.0,1,1,12.0,29.0,2013,6,"['Animation', 'Music', 'Family']",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
242,,12.653798,114.0,80768,1,0,0,2.0,0,2.0,1,0,6.0,12.0,2009,8,['Animation'],0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,,8.416802,103.0,17519169,0,0,1,3.0,1,2.0,1,1,10.0,17.0,1995,11,"['Comedy', 'Drama', 'Romance']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
244,,2.738421,96.0,43885000,0,0,1,2.0,1,1.0,1,1,32.0,14.0,1979,4,"['Romance', 'Comedy', 'Horror']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
245,19000000.0,9.106146,109.0,18755936,1,0,1,3.0,1,1.0,1,1,11.0,33.0,2008,10,"['Comedy', 'Adventure', 'Romance']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
